,depot,stack,date,coal_name,daily_input,daily_output,daily_delta,accum_weight,stack_temp_mean,temp_air_min,temp_air_max,temp_air_mean,humidity_min,humidity_max,humidity_mean,precipitation_min,precipitation_max,precipitation_mean,stack_id,fire_flag,month,rbf_month_01,rbf_month_02,rbf_month_03,rbf_month_04,rbf_month_05,rbf_month_06,rbf_month_07,rbf_month_08,rbf_month_09,rbf_month_10,rbf_month_11,rbf_month_12
13,3,1,2019-02-14,E5,12178.052,12178.052,0.0,0.0,48.916177756475534,2.5,3.9,3.2624999999999997,66.0,87.0,74.66666666666667,0.0,0.0,0.0,3_1,0,2.0,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885,0.00033546262790251185,4.006529739295107e-05,3.726653172078671e-06
14,3,1,2019-07-18,A1,41129.4515,40924.635500000004,204.8160000000007,204.8160000000007,30.38421698980813,22.5,25.1,23.837500000000002,64.0,84.0,72.625,0.0,0.1,0.004166666666666667,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
15,3,1,2019-07-19,A1,17861.466500000002,17861.466500000002,0.0,204.8160000000007,21.462246732724473,23.0,24.9,24.03333333333333,51.0,77.0,65.16666666666667,0.0,0.0,0.0,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
16,3,1,2019-07-20,A1,24048.4975,24048.4975,0.0,204.8160000000007,45.01939504067964,22.8,25.4,24.03333333333333,55.0,77.0,66.625,0.0,0.0,0.0,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
17,3,1,2019-07-21,A1,749.8104999999999,749.8104999999999,0.0,204.8160000000007,27.090390979903923,23.2,26.4,24.633333333333336,56.0,78.0,66.375,0.0,0.5,0.029166666666666664,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
18,3,1,2019-07-22,A1,199.4695,199.4695,0.0,204.8160000000007,31.981250456424338,21.2,26.0,23.866666666666664,61.0,84.0,71.20833333333333,0.0,0.0,0.0,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
19,3,1,2019-07-23,A1,42383.133499999996,42198.0885,185.04500000000007,389.8610000000008,42.11645302960706,23.1,27.5,25.045833333333334,59.0,82.0,72.5,0.0,0.0,0.0,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
20,3,1,2019-07-24,A1,26210.0815,26210.0815,0.0,389.8610000000008,36.360899420096644,23.5,25.2,24.579166666666666,63.0,86.0,75.95833333333333,0.0,0.0,0.0,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
21,3,1,2019-07-27,A1,767.4395,767.4395,0.0,389.8610000000008,18.176018430471412,22.9,25.6,24.0625,53.0,86.0,73.875,0.0,0.1,0.008333333333333333,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
22,3,1,2019-07-28,A1,1483.8705,1483.8705,0.0,389.8610000000008,24.545276617280873,22.9,26.7,24.554166666666664,60.0,93.0,78.79166666666667,0.0,0.1,0.008333333333333333,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
23,3,1,2019-07-29,A1,17762.398999999998,17762.398999999998,0.0,389.8610000000008,29.895533094705705,23.3,25.1,23.929166666666664,70.0,95.0,86.33333333333333,0.0,0.0,0.0,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
24,3,1,2019-07-30,A1,573.8435,573.8435,0.0,389.8610000000008,39.5997783261954,23.0,25.1,23.995833333333334,79.0,96.0,86.25,0.0,0.0,0.0,3_1,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
25,3,1,2019-08-01,A1,11103.5415,11103.5415,0.0,389.8610000000008,33.41605395643268,21.4,25.3,23.53333333333333,43.0,80.0,60.416666666666664,0.0,0.0,0.0,3_1,0,8.0,0.002187491118182885,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127
26,3,1,2019-08-19,A1,13799.444,13799.444,0.0,0.0,32.559280679703754,20.8,24.6,22.733333333333334,65.0,89.0,75.16666666666667,0.0,0.1,0.004166666666666667,3_1,1,8.0,0.002187491118182885,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127
27,3,10,2019-03-02,A1,21557.122,21557.122,0.0,0.0,30.38081078966846,1.9,6.5,4.325,59.0,73.0,66.5,0.0,0.2,0.008333333333333333,3_10,0,3.0,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885,0.00033546262790251185,4.006529739295107e-05
28,3,10,2019-03-03,A1,15476.9105,15476.9105,0.0,0.0,16.250894270229775,1.0,3.5,1.9875,52.0,66.0,59.083333333333336,0.0,0.2,0.016666666666666666,3_10,0,3.0,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885,0.00033546262790251185,4.006529739295107e-05
29,3,10,2019-03-04,A1,14371.4175,14371.4175,0.0,0.0,59.06727274977823,3.8,6.3,5.383333333333333,58.0,70.0,63.166666666666664,0.0,0.0,0.0,3_10,0,3.0,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885,0.00033546262790251185,4.006529739295107e-05
30,3,10,2019-03-06,A1,16018.9725,16018.9725,0.0,0.0,54.21134503108786,6.7,8.7,7.4750000000000005,76.0,93.0,88.66666666666667,0.0,0.3,0.0625,3_10,0,3.0,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885,0.00033546262790251185,4.006529739295107e-05
31,3,10,2019-03-08,A1,22109.877,22109.877,0.0,0.0,26.17074697247282,7.6,8.5,8.075000000000001,77.0,90.0,83.79166666666667,0.0,0.0,0.0,3_10,0,3.0,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885,0.00033546262790251185,4.006529739295107e-05
32,3,10,2019-05-15,A1,4421.972,4421.972,0.0,0.0,31.88519910378324,14.6,21.0,17.083333333333332,66.0,94.0,81.54166666666667,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
33,3,10,2019-05-17,A1,8291.206,8291.206,0.0,0.0,20.074727995204235,17.1,20.2,18.3875,77.0,95.0,86.16666666666667,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
34,3,10,2019-05-18,A1,368.5005,368.5005,0.0,0.0,36.747372323847486,18.0,26.5,21.3125,52.0,90.0,70.58333333333333,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
35,3,10,2019-05-19,A1,8291.206,8291.206,0.0,0.0,20.076965981949765,18.0,20.6,18.854166666666668,73.0,95.0,85.54166666666667,0.0,0.1,0.004166666666666667,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
36,3,10,2019-05-21,A1,6817.2125,6817.2125,0.0,0.0,72.55838278995984,17.6,19.4,18.379166666666666,86.0,95.0,91.5,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
37,3,10,2019-05-22,A1,736.9925,736.9925,0.0,0.0,87.63284169682414,18.0,18.7,18.295833333333334,81.0,94.0,87.83333333333333,0.0,0.5,0.06666666666666667,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
38,3,10,2019-05-23,A1,6264.465999999999,6264.465999999999,0.0,0.0,64.97581872291448,17.6,19.0,18.429166666666667,75.0,90.0,83.79166666666667,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
39,3,10,2019-05-24,A1,3316.479,3316.479,0.0,0.0,32.6756662441084,18.1,18.9,18.479166666666668,84.0,94.0,88.08333333333333,0.0,0.8,0.03333333333333333,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
40,3,10,2019-05-25,A1,1289.7389999999998,1289.7389999999998,0.0,0.0,53.164362351829396,17.5,18.6,18.1125,75.0,99.0,86.16666666666667,0.0,0.3,0.024999999999999998,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
41,3,10,2019-05-26,A1,552.7465,552.7465,0.0,0.0,41.23153952318145,17.9,19.3,18.6375,81.0,92.0,87.0,0.0,0.7,0.0375,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
42,3,10,2019-05-27,A1,1658.2395,1658.2395,0.0,0.0,42.347242971239154,18.0,19.4,18.650000000000002,81.0,98.0,88.70833333333333,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
43,3,10,2019-05-28,A1,1289.7389999999998,1289.7389999999998,0.0,0.0,52.56888544050956,17.6,23.3,19.712500000000002,60.0,99.0,84.29166666666667,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
44,3,10,2019-05-29,A1,2026.74,2026.74,0.0,0.0,60.9468614173034,18.9,21.6,20.025000000000002,71.0,87.0,78.25,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
45,3,10,2019-05-30,A1,8659.697999999999,8659.697999999999,0.0,0.0,95.32026619117559,19.9,26.0,22.004166666666666,51.0,93.0,74.58333333333333,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
46,3,10,2019-05-31,A1,2579.4865,2579.4865,0.0,0.0,39.71055632693399,20.0,21.5,20.616666666666667,82.0,95.0,90.0,0.0,0.0,0.0,3_10,0,5.0,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306,0.002187491118182885
47,3,10,2019-06-01,A1,184.246,184.246,0.0,0.0,27.08877153285123,19.6,21.8,20.4875,77.0,93.0,86.79166666666667,0.0,0.0,0.0,3_10,0,6.0,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306
48,3,10,2019-06-02,A1,184.246,184.246,0.0,0.0,27.093670070570692,19.8,22.1,20.866666666666667,85.0,93.0,87.875,0.0,0.0,0.0,3_10,0,6.0,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306
49,3,10,2019-06-04,A1,4421.972,4421.972,0.0,0.0,31.81280813651563,20.4,25.0,22.05,68.0,98.0,87.58333333333333,0.0,0.0,0.0,3_10,0,6.0,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306
50,3,10,2019-06-06,A1,1473.9934999999998,1473.9934999999998,0.0,0.0,36.25341936156066,21.0,24.0,22.90833333333333,71.0,90.0,81.5,0.0,0.8,0.03333333333333333,3_10,0,6.0,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306
51,3,10,2019-06-07,A1,5527.4735,5527.4735,0.0,0.0,33.999758955381665,21.5,25.3,23.454166666666666,60.0,87.0,72.70833333333333,0.0,0.0,0.0,3_10,0,6.0,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306
52,3,10,2019-06-09,A1,4974.7185,4974.7185,0.0,0.0,25.220745001184525,21.0,25.5,23.45,77.0,97.0,85.25,0.0,0.3,0.016666666666666666,3_10,0,6.0,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306
53,3,10,2019-06-10,A1,1658.2395,1658.2395,0.0,0.0,47.20947092998632,23.6,28.8,25.795833333333334,49.0,78.0,59.875,0.0,0.0,0.0,3_10,0,6.0,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742,0.011108996538242306
54,3,10,2019-07-03,A1,50651.109,50651.109,0.0,0.0,32.230296255047136,22.0,24.8,23.325,64.0,84.0,77.83333333333333,0.0,0.0,0.0,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
55,3,10,2019-07-04,A1,11882.728,11882.728,0.0,0.0,41.89224892764197,23.3,25.1,23.941666666666666,68.0,92.0,79.45833333333333,0.0,0.0,0.0,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
56,3,10,2019-07-05,A1,15650.217,15650.217,0.0,0.0,32.7769388083601,22.2,23.8,23.391666666666666,45.0,77.0,57.375,0.0,0.0,0.0,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
57,3,10,2019-07-06,A1,186.9235,186.9235,0.0,0.0,48.17910095258398,22.0,24.3,23.258333333333336,47.0,78.0,63.25,0.0,0.0,0.0,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
58,3,10,2019-07-07,A1,5683.4145,5683.4145,0.0,0.0,34.17107303760342,22.0,24.9,23.224999999999998,52.0,85.0,72.375,0.0,0.2,0.008333333333333333,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
59,3,10,2019-07-08,A1,24448.499,24448.499,0.0,0.0,24.66986636160709,21.7,23.3,22.616666666666664,79.0,95.0,83.83333333333333,0.0,0.0,0.0,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
60,3,10,2019-07-09,A1,11622.6365,11622.6365,0.0,0.0,55.29507153728852,20.4,24.0,22.075,43.0,90.0,70.04166666666667,0.0,0.5,0.041666666666666664,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
61,3,10,2019-07-10,A1,11856.021,11856.021,0.0,0.0,33.27474585556928,20.1,22.7,21.504166666666666,64.0,83.0,72.875,0.0,1.7,0.07083333333333333,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
62,3,10,2019-07-11,A1,12071.513,12071.513,0.0,0.0,42.88059169711607,21.4,22.8,22.016666666666666,55.0,74.0,62.75,0.0,0.0,0.0,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
63,3,10,2019-07-12,A1,11611.425,11611.425,0.0,0.0,52.80260691918063,20.6,22.5,21.4375,54.0,71.0,60.916666666666664,0.0,0.0,0.0,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
64,3,10,2019-07-13,A1,6712.807,6712.807,0.0,0.0,50.53781017800536,17.1,22.3,20.016666666666666,56.0,87.0,71.0,0.0,2.5,0.18333333333333335,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
65,3,10,2019-07-14,A1,27763.1165,27566.044,197.07250000000022,197.07250000000025,95.76618558110057,21.2,22.3,21.8,62.0,69.0,65.91666666666667,0.0,0.1,0.004166666666666667,3_10,0,7.0,0.011108996538242306,0.04393693362340742,0.1353352832366127,0.32465246735834974,0.6065306597126334,0.8824969025845955,1.0,0.8824969025845955,0.6065306597126334,0.32465246735834974,0.1353352832366127,0.04393693362340742
